t,v,h,a
,,,
341.533,11086.0,212.8,0.8447540302790048
342.033,11021.0,212.2,0.17933325782459325
342.533,11033.0,212.3,0.6267225431343678
343.033,11048.0,212.5,0.6352172763997432
343.533,11061.0,212.7,0.6352172763997432
344.033,11077.0,212.9,0.6522067429304942
344.533,11088.0,213.8,0.3860384339487296
,,,
345.533,11116.0,213.3,0.5408313512289047
346.033,11138.0,213.5,0.6116207951070336
346.533,11144.0,213.7,0.526673462453279
347.033,11158.0,213.8,0.32846301959451807
347.533,11172.0,214.8,0.7758523049042926
348.033,11186.0,214.2,0.7871786159247932
348.533,11199.0,214.3,0.7758523049042926
349.033,11215.0,214.5,0.7928417714350435
349.533,11228.0,214.6,0.7758523049042926
350.033,11244.0,214.8,0.8041680824555442
350.533,11256.0,215.8,0.7928417714350435
351.033,11272.0,215.1,0.7588628383735416
351.533,11284.0,215.3,0.7928417714350435
352.033,11308.0,215.4,0.8494733265375467
352.533,11314.0,215.6,0.8041680824555442
353.033,11329.0,215.7,0.8098312379657945
353.533,11344.0,215.9,0.8211575489862951
354.033,11358.0,216.8,0.8098312379657945
354.533,11372.0,216.2,0.8154943934760448
355.033,11387.0,216.3,0.8098312379657945
,,,
356.033,11415.0,216.6,0.8211575489862951
356.533,11428.0,216.8,0.8041680824555442
357.033,11445.0,216.9,0.8324838600067958
357.533,11458.0,217.1,0.7701891493940424
358.033,11474.0,217.2,0.8268207044965454
358.533,11487.0,217.3,0.8154943934760448
,,,
359.533,11517.0,217.6,0.8154943934760448
360.033,11533.0,217.8,0.8268207044965454
360.533,11548.0,217.9,0.8324838600067958
361.033,11563.0,218.8,0.8324838600067958
361.533,11577.0,218.2,0.8324838600067958
362.033,11592.0,218.3,0.8438101710272964
,,,
363.033,11623.0,218.6,0.8353154377619209
363.533,11636.0,218.7,0.8353154377619209
364.033,11653.0,218.8,0.8409785932721712
364.533,11667.0,219.8,0.8466417487824215
365.033,11683.0,219.1,0.8523049042926718
365.533,11697.0,219.2,0.8409785932721712
366.033,11711.0,219.3,0.8353154377619209
366.533,11727.0,219.5,0.8409785932721712
367.033,11743.0,219.6,0.8523049042926718
367.533,11759.0,219.7,0.8579680598029221
368.033,11775.0,219.8,0.8607996375580473
368.533,11798.0,220.8,0.9174311926605504
369.033,11885.0,220.1,1.3138520783780723
369.533,11821.0,220.2,0.872125948578548
370.033,11836.0,220.3,0.8664627930682977
370.533,11851.0,220.4,0.872125948578548
371.033,11869.0,220.6,0.8947785706195492
371.533,11883.0,220.7,0.8834522595990486
,,,
372.533,11913.0,220.9,0.8777891040887983
373.033,11938.0,221.8,0.928757503681051
373.533,11945.0,221.1,0.8777891040887983
374.033,11968.0,221.2,0.8777891040887983
374.533,11977.0,221.4,0.436062974289274
375.033,11994.0,221.5,0.8947785706195491
,,,
376.033,12025.0,221.7,0.8976101483746743
376.533,12048.0,221.8,0.9429153924566768
377.033,12057.0,221.9,0.891946992864424
377.533,12073.0,222.8,0.9032733038849247
378.033,12088.0,222.1,0.9032733038849247
378.533,12104.0,222.2,0.8523049042926718
379.033,12121.0,222.3,0.908936459395175
379.533,12136.0,222.4,0.8636312153131724
380.033,12153.0,222.5,0.908936459395175
380.533,12169.0,222.6,0.9032733038849247
381.033,12185.0,222.7,0.9061048816400498
,,,
382.033,12218.0,222.9,0.8692943708234228
382.533,12235.0,223.8,0.9145996149054253
383.033,12252.0,223.1,0.9202627704156756
383.533,12267.0,223.2,0.9202627704156756
384.033,12286.0,223.3,0.9372522369464266
,,,
385.033,12316.0,223.5,0.9259259259259259
385.533,12333.0,223.6,0.9372522369464266
386.033,12358.0,223.6,0.982557481028429
386.533,12366.0,223.7,0.9372522369464266
387.033,12385.0,223.8,0.9542417034771774
387.533,12399.0,223.9,0.9400838147015517
388.033,12419.0,224.8,0.9570732812323026
388.533,12434.0,224.1,0.945746970211802
389.033,12452.0,224.2,0.9627364367425529
389.533,12467.0,224.2,0.9400838147015517
390.033,12485.0,224.3,0.9570732812323026
390.533,12508.0,224.4,0.9910522142938044
391.033,12528.0,224.5,0.9627364367425529
391.533,12535.0,224.6,0.9570732812323026
392.033,12553.0,224.7,0.9514101257220523
392.533,12568.0,224.7,0.9570732812323026
393.033,12588.0,224.8,0.9570732812323026
,,,
394.033,12622.0,225.8,0.9683995922528033
394.533,12637.0,225.8,0.9514101257220523
395.033,12657.0,225.1,0.9797259032733038
395.533,12672.0,225.2,0.9627364367425528
396.033,12691.0,225.3,0.9400838147015517
,,,
397.033,12724.0,225.4,0.9202627704156756
397.533,12742.0,225.5,0.982557481028429
398.033,12759.0,225.5,0.9768943255181787
398.533,12779.0,225.6,1.0052101030694303
399.033,12797.0,225.7,0.9938837920489296
399.533,12814.0,225.7,0.9938837920489296
400.033,12832.0,225.8,1.0108732585796805
400.533,12849.0,225.9,0.9938837920489296
401.033,12866.0,225.9,1.0052101030694303
401.533,12881.0,226.8,0.982557481028429
,,,
402.533,12919.0,226.1,0.9967153698040547
403.033,12938.0,226.2,1.0023785253143052
403.533,12956.0,226.2,1.0080416808245554
404.033,12974.0,226.3,0.9967153698040547
404.533,12992.0,226.4,0.9967153698040547
405.033,13018.0,226.4,1.0476837693963077
405.533,13028.0,226.5,1.0023785253143052
406.033,13047.0,226.5,1.0137048363348058
406.533,13062.0,226.6,1.0023785253143052
407.033,13082.0,226.6,1.0306943028655566
407.533,13099.0,226.7,1.019367991845056
408.033,13128.0,226.7,1.0759995469475592
408.533,13136.0,226.8,1.019367991845056
409.033,13154.0,226.8,1.019367991845056
409.533,13172.0,226.9,1.019367991845056
410.033,13191.0,226.9,0.9797259032733038
,,,
411.033,13228.0,227.8,1.0278627251104315
411.533,13246.0,227.1,1.022199569600181
412.033,13267.0,227.1,1.056178502661683
412.533,13283.0,227.2,1.0335258806206817
413.033,13304.0,227.2,1.056178502661683
413.533,13321.0,227.2,0.9882206365386793
414.033,13341.0,227.3,1.056178502661683
414.533,13359.0,227.3,1.056178502661683
415.033,13377.0,227.4,1.056178502661683
415.533,13396.0,227.4,1.056178502661683
416.033,13415.0,227.4,1.059010080416808
416.533,13435.0,227.5,1.0703363914373087
417.033,13454.0,227.5,1.059010080416808
417.533,13472.0,227.6,1.0703363914373087
418.033,13493.0,227.6,1.0703363914373087
,,,
419.033,13532.0,227.7,1.0844942802129345
419.533,13549.0,227.7,1.0675048136821836
420.033,13571.0,227.7,1.090157435723185
420.533,13587.0,227.8,1.0788311247026843
,,,
421.533,13625.0,227.8,1.0788311247026843
422.033,13646.0,227.8,1.090157435723185
422.533,13665.0,227.9,1.0844942802129345
423.033,13686.0,227.9,1.0958205912334351
,,,
424.033,13725.0,228.8,1.1043153244988106
424.533,13742.0,228.8,1.0816627024578094
425.033,13765.0,228.8,1.1014837467436855
425.533,13782.0,228.8,1.1014837467436855
,,,
426.533,13822.0,228.1,1.090157435723185
427.033,13842.0,228.1,1.1128100577641862
427.533,13862.0,228.1,1.1184732132744364
428.033,13881.0,228.1,1.1071469022539357
,,,
429.033,13921.0,228.2,1.1128100577641862
429.533,13941.0,228.2,1.1071469022539357
430.033,13961.0,228.2,1.1099784800090609
430.533,13981.0,228.2,1.126967946539812
,,,
431.533,14022.0,228.3,1.1128100577641862
432.033,14044.0,228.3,1.1411258353154377
432.533,14062.0,228.3,1.129799524294937
433.033,14083.0,228.3,1.1354626798051872
433.533,14104.0,228.3,1.1411258353154377
434.033,14126.0,228.3,1.1581153018461885
434.533,14145.0,228.3,1.1524521463359383
435.033,14168.0,228.3,1.1694416128666894
435.533,14185.0,228.3,1.1524521463359383
,,,
436.533,14228.0,228.4,1.1609468796013138
437.033,14249.0,228.4,1.163778457356439
437.533,14278.0,228.4,1.203420545928191
438.033,14289.0,228.4,1.163778457356439
438.533,14311.0,228.4,1.1694416128666894
439.033,14331.0,228.4,1.163778457356439
439.533,14353.0,228.4,1.163778457356439
440.033,14374.0,228.4,1.1751047683769396
440.533,14393.0,228.4,1.1524521463359383
441.033,14416.0,228.4,1.1864310793974402
441.533,14433.0,228.4,1.1609468796013138
442.033,14458.0,228.4,1.183599501642315
442.533,14488.0,228.4,1.1892626571525653
443.033,14508.0,228.4,1.240231056744818
443.533,14521.0,228.4,1.1892626571525653
444.033,14543.0,228.4,1.200588968173066
444.533,14562.0,228.4,1.183599501642315
445.033,14586.0,228.4,1.200588968173066
,,,
446.033,14628.0,228.4,1.2119152791935666
446.533,14658.0,228.4,1.2515573677653187
447.033,14672.0,228.3,1.2345679012345678
447.533,14693.0,228.3,1.2119152791935666
448.033,14716.0,228.3,1.1722731906218145
448.533,14738.0,228.3,1.183599501642315
449.033,14761.0,228.3,1.2402310567448183
449.533,14785.0,228.3,1.2515573677653187
,,,
450.533,14838.0,228.3,1.294031034092196
451.033,14852.0,228.3,1.237399478989693
451.533,14875.0,228.3,1.2487257900101936
452.033,14897.0,228.2,1.203420545928191
452.533,14928.0,228.2,1.2996941896024463
453.033,14942.0,228.2,1.2600521010306942
453.533,14966.0,228.2,1.2657152565409446
454.033,14991.0,228.2,1.2827047230716955
454.533,15011.0,228.2,1.2657152565409444
455.033,15036.0,228.1,1.2713784120511948
455.533,15059.0,228.1,1.2515573677653187
456.033,15081.0,228.1,1.2968626118473212
456.533,15106.0,228.1,1.3081889228678218
457.033,15129.0,228.1,1.3138520783780723
457.533,15152.0,228.8,1.2685468342960697
458.033,15175.0,228.8,1.3195152338883225
458.533,15199.0,228.8,1.3195152338883225
459.033,15225.0,228.8,1.325178389398573
459.533,15246.0,228.8,1.3308415449088231
460.033,15269.0,227.9,1.3195152338883225
460.533,15293.0,227.9,1.325178389398573
461.033,15317.0,227.9,1.3365047004190735
461.533,15348.0,227.9,1.3704836334805752
462.033,15365.0,227.8,1.3365047004190733
462.533,15389.0,227.8,1.3421678559293237
463.033,15411.0,227.8,1.3365047004190733
463.533,15434.0,227.8,1.3308415449088231
464.033,15459.0,227.7,1.3251783893985727
464.533,15485.0,227.7,1.3534941669498244
465.033,15518.0,227.7,1.4101257220523276
465.533,15534.0,227.6,1.364820477970325
466.033,15558.0,227.6,1.364820477970325
466.533,15579.0,227.6,1.3081889228678218
,,,
467.533,15629.0,227.5,1.3534941669498244
468.033,15656.0,227.5,1.3704836334805752
468.533,15678.0,227.4,1.3704836334805752
,,,
469.533,15727.0,227.4,1.3789783667459508
470.033,15751.0,227.3,1.3733152112357003
470.533,15778.0,227.3,1.3789783667459508
,,,
471.533,15828.0,227.2,1.3336731226639482
472.033,15853.0,227.2,1.384641522256201
472.533,15878.0,227.2,1.3903046777664514
,,,
473.533,15927.0,227.1,1.4101257220523276
474.033,15952.0,227.8,1.4101257220523276
474.533,15978.0,227.8,1.4044625665420771
,,,
475.533,16029.0,226.9,1.4242836108279533
476.033,16053.0,226.9,1.421452033072828
476.533,16088.0,226.8,1.4837467436855816
,,,
477.533,16138.0,226.8,1.472420432665081
478.033,16157.0,226.7,1.438441499603579
478.533,16181.0,226.7,1.4327783440933286
,,,
479.533,16233.0,226.6,1.438441499603579
480.033,16268.0,226.5,1.4979046324612073
480.533,16286.0,226.5,1.4582625438894552
481.033,16312.0,226.4,1.4582625438894552
481.533,16338.0,226.4,1.4610941216445803
482.033,16363.0,226.3,1.4667572771548305
482.533,16389.0,226.3,1.4157888775625778
483.033,16416.0,226.2,1.4271151885830784
483.533,16442.0,226.2,1.4667572771548305
484.033,16468.0,226.1,1.4780835881753311
484.533,16494.0,226.1,1.4780835881753311
485.033,16525.0,226.8,1.4554309661343299
485.533,16549.0,226.8,1.4894098991958318
486.033,16576.0,225.9,1.4950730547060822
,,,
487.033,16628.0,225.8,1.4950730547060822
487.533,16653.0,225.8,1.4950730547060822
488.033,16682.0,225.7,1.512062521236833
,,,
489.033,16738.0,225.6,1.5177256767470833
489.533,16764.0,225.6,1.5177256767470833
490.033,16791.0,225.5,1.5233888322573337
490.533,16818.0,225.5,1.5290519877675839
491.033,16846.0,225.4,1.512062521236833
491.533,16873.0,225.4,1.5290519877675839
,,,
492.533,16927.0,225.2,1.5290519877675839
493.033,16955.0,225.2,1.5403782987880845
493.533,16983.0,225.1,1.5573677653188356
494.033,17011.0,225.1,1.5517046098085852
494.533,17035.0,225.8,1.5290519877675839
495.033,17066.0,225.8,1.5573677653188356
495.533,17091.0,224.9,1.546041454298335
496.033,17121.0,224.8,1.5630309208290858
496.533,17149.0,224.8,1.5630309208290858
497.033,17177.0,224.7,1.5686940763393362
,,,
498.033,17232.0,224.6,1.5715256540944613
498.533,17261.0,224.6,1.5771888096047115
499.033,17298.0,224.5,1.6281572091969645
499.533,17318.0,224.4,1.582851965114962
500.033,17347.0,224.4,1.6111677426662134
500.533,17375.0,224.3,1.5941782761354626
501.033,17406.0,224.2,1.6281572091969645
501.533,17435.0,224.2,1.622494053686714
502.033,17462.0,224.1,1.6168308981764639
502.533,17491.0,224.1,1.622494053686714
503.033,17528.0,224.8,1.6762940310340921
503.533,17545.0,223.9,1.6083361649110883
504.033,17578.0,223.9,1.585683542870087
,,,
505.033,17636.0,223.7,1.6366519424623398
505.533,17661.0,223.7,1.6139993204213385
506.033,17696.0,223.6,1.6536414089930909
506.533,17725.0,223.5,1.6423150979725902
507.033,17755.0,223.5,1.6479782534828404
507.533,17784.0,223.4,1.659304564503341
508.033,17814.0,223.3,1.6649677200135915
508.533,17844.0,223.3,1.6253256314418394
509.033,17873.0,223.2,1.693283497564843
,,,
510.033,17935.0,223.1,1.6819571865443423
510.533,17961.0,223.8,1.6649677200135915
511.033,17994.0,222.9,1.710272964095594
,,,
,,,
,,,
513.033,18116.0,222.7,1.6847887642994677
513.533,18147.0,222.6,1.6961150753199683
514.033,18177.0,222.5,1.6961150753199683
,,,
515.033,18238.0,222.4,1.7046098085853436
515.533,18265.0,222.3,1.6876203420545928
,,,
516.533,18328.0,222.2,1.696115075319968
517.033,18364.0,222.1,1.7357571638917204
517.533,18391.0,222.1,1.7131045418507191
518.033,18426.0,222.8,1.7640729414429719
518.533,18457.0,221.9,1.7527466304224713
519.033,18489.0,221.8,1.7612413636878468
519.533,18521.0,221.8,1.766904519198097
520.033,18558.0,221.7,1.806546607769849
520.533,18584.0,221.6,1.7810624079737227
521.033,18614.0,221.6,1.7980518745044738
521.533,18647.0,221.5,1.806546607769849
522.033,18678.0,221.4,1.7782308302185976
522.533,18711.0,221.3,1.8122097632800995
523.033,18745.0,221.3,1.8065466077698493
523.533,18777.0,221.2,1.8122097632800995
,,,
524.533,18842.0,221.8,1.8150413410352246
525.033,18874.0,221.8,1.8150413410352246
,,,
526.033,18939.0,220.8,1.7895571412390983
526.533,18972.0,220.7,1.8291992298108504
,,,
527.533,19036.0,220.6,1.840525540831351
,,,
528.533,19184.0,228.5,2.0727149167516137
,,,
529.533,19171.0,228.3,1.8603465851172272
,,,
530.533,19238.0,220.2,1.8631781628723523
531.033,19272.0,220.1,1.8631781628723523
,,,
532.033,19343.0,219.9,1.8829992071582284
532.533,19366.0,219.9,1.8291992298108504
533.033,19413.0,219.8,1.9141465624646052
533.533,19443.0,219.7,1.8999886736889793
534.033,19477.0,219.6,1.9056518291992297
534.533,19512.0,219.6,1.9226412957299805
535.033,19552.0,219.5,1.73009400838147
535.533,19582.0,219.4,1.9367991845056065
536.033,19621.0,219.3,1.967946539811983
536.533,19651.0,219.3,1.9452939177709818
537.033,19689.0,219.2,1.9594518065466078
537.533,19728.0,219.1,2.050062294710613
538.033,19759.0,219.8,1.9594518065466076
538.533,19791.0,219.8,1.9707781175671082
539.033,19838.0,218.9,2.044399139200362
539.533,19866.0,218.8,2.0047570506286103
540.033,19898.0,218.7,1.9594518065466076
540.533,19933.0,218.7,1.9877675840978593
541.033,19973.0,218.6,1.9934307396081095
541.533,20007.0,218.5,2.0160833616491107
542.033,20044.0,218.4,2.0104202061388605
542.533,20077.0,218.4,1.9764412730773586
,,,
543.533,20158.0,218.2,2.0302412504247367
544.033,20198.0,218.1,2.075546494506739
544.533,20223.0,218.8,1.950957073281232
545.033,20263.0,218.8,2.018914939404236
,,,
546.033,20335.0,217.8,2.041567561445237
546.533,20372.0,217.7,2.0528938724657375
547.033,20411.0,217.7,2.0472307169554873
547.533,20448.0,217.6,2.0642201834862384
548.033,20485.0,217.5,2.0642201834862384
548.533,20523.0,217.4,2.09253596103749
549.033,20562.0,217.4,2.0840412277721145
549.533,20608.0,217.3,2.118020160833616
550.033,20635.0,217.2,2.129346471854117
550.533,20673.0,217.2,2.118020160833616
551.033,20714.0,217.1,2.1463359383848677
,,,
,,,
552.533,20826.0,216.9,2.148223656888285
553.033,20869.0,216.8,2.1708762789292857
,,,
554.033,20948.0,216.6,2.1850341677049117
,,,
555.033,21029.0,216.5,2.204855211990788
555.533,21063.0,216.4,2.1822025899497866
556.033,21104.0,216.3,2.1935289009702874
556.533,21142.0,216.3,2.148223656888285
557.033,21182.0,216.2,2.221844678521539
557.533,21223.0,216.1,2.2388341450522895
558.033,21262.0,216.1,2.227507834031789
,,,
559.033,21342.0,215.9,2.242609582059123
559.533,21385.0,215.8,2.242609582059123
560.033,21426.0,215.8,2.2511043153244987
560.533,21461.0,215.7,2.2199569600181217
561.033,21504.0,215.6,2.270925359610375
561.533,21545.0,215.6,2.270925359610375
562.033,21587.0,215.5,2.2935779816513757
562.533,21632.0,215.4,2.3218937592026276
563.033,21673.0,215.4,2.3218937592026276
563.533,21711.0,215.3,2.316230603692377
564.033,21757.0,215.2,2.350209536753879
564.533,21796.0,215.2,2.327556914712878
565.033,21842.0,215.1,2.3558726922641293
565.533,21888.0,215.8,2.418167402876883
566.033,21923.0,215.8,2.3728621587948804
566.533,21969.0,214.9,2.401177936346132
567.033,22013.0,214.8,2.4125042473666327
567.533,22052.0,214.8,2.3785253143051306
568.033,22098.0,214.7,2.4068410918563825
568.533,22139.0,214.6,2.423830558387133
569.033,22182.0,214.6,2.406841091856382
569.533,22223.0,214.5,2.418167402876883
570.033,22275.0,214.4,2.4521463359383846
570.533,22313.0,214.4,2.406841091856382
571.033,22363.0,214.3,2.491788424510137
,,,
572.033,22451.0,214.2,2.4804621134896365
572.533,22498.0,214.1,2.497451580020387
573.033,22548.0,214.1,2.5597462906331407
573.533,22579.0,214.8,2.474798957979386
574.033,22629.0,213.9,2.5257673575716386
574.533,22669.0,213.9,2.508777891040888
575.033,22716.0,213.8,2.5427568241023897
575.533,22762.0,213.8,2.508777891040888
,,,
576.533,22855.0,213.7,2.5569147128780156
577.033,22898.0,213.6,2.5172726243062633
577.533,22947.0,213.5,2.545588401857515
578.033,22993.0,213.5,2.5399252463472646
578.533,23038.0,213.4,2.511609468796013
579.033,23085.0,213.4,2.6022199569600177
,,,
580.033,23188.0,213.3,2.6107146902253935
580.533,23225.0,213.2,2.5937252236946424
581.033,23273.0,213.2,2.5993883792048926
581.533,23323.0,213.1,2.622041001245894
582.033,23371.0,213.1,2.6305357345112697
582.533,23419.0,213.8,2.658851512062521
,,,
583.533,23517.0,212.9,2.658851512062521
584.033,23563.0,212.9,2.658851512062521
584.533,23612.0,212.8,2.6815041341035224
585.033,23661.0,212.8,2.692830445124023
,,,
586.033,23762.0,212.7,2.6871672896137726
,,,
587.033,23862.0,212.6,2.7607883112470266
587.533,23913.0,212.6,2.7777777777777777
588.033,23961.0,212.5,2.766451466757277
588.533,24011.0,212.5,2.7777777777777777
589.033,24064.0,212.5,2.806093555329029
589.533,24115.0,212.4,2.8174198663495296
590.033,24178.0,212.4,2.913693510023785
590.533,24219.0,212.3,2.8683882659417828
591.033,24269.0,212.3,2.874051421452033
591.533,24319.0,212.3,2.871219843696908
592.033,24376.0,212.2,2.9108619322686597
592.533,24427.0,212.2,2.9108619322686597
593.033,24482.0,212.2,2.950504020840412
593.533,24535.0,212.1,2.967493487371163
594.033,24588.0,212.1,2.967493487371163
594.533,24639.0,212.1,2.967493487371163
595.033,24693.0,212.1,2.9165250877789104
595.533,24758.0,212.8,3.0524408200249176
596.033,24804.0,212.8,3.0297881979839163
596.533,24859.0,212.8,3.0581039755351678
597.033,24915.0,211.9,3.0524408200249176
597.533,24962.0,211.9,3.0297881979839163
598.033,25024.0,211.9,3.0694302865556686
598.533,25073.0,211.9,3.0467776645146674
599.033,25131.0,211.9,3.075093442065919
599.533,25191.0,211.8,3.1260618416581716
600.033,25249.0,211.8,3.148714463699173
,,,
601.033,25368.0,211.8,3.1175671083927963
601.533,25416.0,211.8,3.1288934194132967
602.033,25473.0,211.7,3.1402197304337975
602.533,25532.0,211.7,3.1572091969645486
603.033,25568.0,211.7,3.094914486351795
603.533,25649.0,211.7,3.202514441046551
,,,
604.533,25764.0,211.7,3.250651262883679
605.033,25821.0,211.7,3.244988107373428
605.533,25882.0,211.7,3.250651262883679
606.033,25942.0,211.7,3.261977573904179
,,,
607.033,26073.0,211.7,3.2959565069656813
607.533,26126.0,211.6,3.324272284516933
608.033,26195.0,211.6,3.3922301506399366
608.533,26244.0,211.6,3.335598595537433
609.033,26314.0,211.6,3.5281458828859438
609.533,26378.0,211.6,3.4318722392116885
610.033,26443.0,211.7,3.474345905538566
610.533,26495.0,211.7,3.4460301279873145
611.033,26567.0,211.7,3.5083248386000676
611.533,26588.0,211.7,3.2874617737003056
,,,
612.533,26744.0,211.7,3.3582512175784345
613.033,26816.0,211.7,3.46585117227319
613.533,26882.0,211.7,3.4488617057424396
614.033,26945.0,211.7,3.5281458828859438
614.533,26968.0,211.7,3.261977573904179
615.033,26968.0,211.7,2.8995356212481593
615.533,26969.0,211.8,2.5370936685921395
616.033,26978.0,211.8,2.293577981651376
616.533,26978.0,211.8,1.8858307849133535
617.033,26978.0,211.8,1.766904519198097
617.533,26978.0,211.8,1.325178389398573
618.033,26978.0,211.8,0.9174311926605504
618.533,26978.0,211.8,0.5436629289840299
619.033,26978.0,211.8,0.18688413183826028
619.533,26978.0,211.8,0.05663155510250311
620.033,26978.0,211.8,0.05663155510250311
620.533,26978.0,211.8,0.0509683995922528
621.033,26978.0,211.8,0.0
621.533,26978.0,211.8,0.0
622.033,26978.0,211.8,0.0
622.533,26978.0,211.8,0.0
623.033,26978.0,211.8,0.0
623.533,26978.0,211.8,0.0
624.033,26978.0,211.8,0.0
624.533,26978.0,211.8,0.0
625.033,26978.0,211.8,0.0
625.533,26978.0,211.8,0.0
626.033,26978.0,211.8,0.0
626.533,26978.0,211.8,0.0
627.033,26978.0,211.8,0.0
627.533,26978.0,211.8,0.0
628.033,26978.0,211.8,0.0
628.533,26978.0,211.8,0.0
629.033,26978.0,211.8,0.0
629.533,26978.0,211.8,0.0
630.033,26978.0,211.8,0.0
630.533,26978.0,211.8,0.0
631.033,26978.0,211.8,0.0
631.533,26978.0,211.8,0.0
632.033,26978.0,211.8,0.0
632.533,26978.0,211.8,0.0
633.033,26978.0,211.8,0.0
633.533,26978.0,211.8,0.0
634.033,26978.0,211.8,0.0
634.533,26978.0,211.8,0.0
635.033,26978.0,211.8,0.0
635.533,26978.0,211.8,0.0
636.033,26978.0,211.8,0.0
636.533,26978.0,211.8,0.0
637.033,26978.0,211.8,0.0
637.533,26978.0,211.8,0.0
638.033,26978.0,211.8,0.0
638.533,26978.0,211.8,0.0
639.033,26978.0,211.8,0.0
639.533,26978.0,211.8,0.0
640.033,26978.0,211.8,0.0
640.533,26978.0,211.8,0.0
641.033,26978.0,211.8,0.0
641.533,26978.0,211.8,0.0
642.033,26978.0,211.8,0.0
642.533,26978.0,211.8,0.0
643.033,26978.0,211.8,0.0
643.533,26978.0,211.8,0.0
644.033,26978.0,211.8,0.0
644.533,26978.0,211.8,0.0
645.033,26978.0,211.8,0.0
645.533,26978.0,211.8,0.0
646.033,26978.0,211.8,0.0
646.533,26978.0,211.8,0.0
647.033,26978.0,211.8,0.0
647.533,26978.0,211.8,0.0
648.033,26978.0,211.8,0.0
648.533,26978.0,211.8,0.0
649.033,26978.0,211.8,0.0
649.533,26978.0,211.8,0.0
650.033,26978.0,211.8,0.0
650.533,26978.0,211.8,0.0
651.033,26978.0,211.8,0.0
651.533,26978.0,211.8,0.0
652.033,26978.0,211.8,0.0
652.533,26978.0,211.8,0.0
653.033,26978.0,211.8,0.0
653.533,26978.0,211.8,0.0
654.033,26978.0,211.8,0.0
654.533,26978.0,211.8,0.0
655.033,26978.0,211.8,0.0
655.533,26978.0,211.8,0.0
656.033,26978.0,211.8,0.0
656.533,26978.0,211.8,0.0
657.033,26978.0,211.8,0.0
657.533,26978.0,211.8,0.0
658.033,26978.0,211.8,0.0
658.533,26978.0,211.8,0.0
659.033,26978.0,211.8,0.0
659.533,26978.0,211.8,0.0
660.033,26978.0,211.8,0.0
660.533,26978.0,211.8,0.0
661.033,26978.0,211.8,0.0
661.533,26978.0,211.8,0.0
662.033,26978.0,211.8,0.0
662.533,26978.0,211.8,0.0
663.033,26978.0,211.8,0.0
663.533,26978.0,211.8,0.0
664.033,26978.0,211.8,0.0
664.533,26978.0,211.8,0.0
665.033,26978.0,211.8,0.0
665.533,26978.0,211.8,0.0
666.033,26978.0,211.8,0.0
666.533,26978.0,211.8,0.0
667.033,26978.0,211.8,0.0
667.533,26978.0,211.8,0.0
668.033,26978.0,211.8,0.0
668.533,26978.0,211.8,0.0
669.033,26978.0,211.8,0.0
669.533,26978.0,211.8,0.0
670.033,26978.0,211.8,0.0
